path,class,label
chart/2018/01/fig201801240400.png,1,stay
chart/2018/01/fig201801240500.png,0,down
chart/2018/01/fig201801240600.png,2,up
chart/2018/01/fig201801240700.png,2,up
chart/2018/01/fig201801240800.png,0,down
chart/2018/01/fig201801240900.png,0,down
chart/2018/01/fig201801241000.png,1,stay
chart/2018/01/fig201801241100.png,0,down
chart/2018/01/fig201801241200.png,1,stay
chart/2018/01/fig201801241300.png,1,stay
chart/2018/01/fig201801241400.png,1,stay
chart/2018/01/fig201801241500.png,0,down
chart/2018/01/fig201801241600.png,1,stay
chart/2018/01/fig201801241700.png,0,down
chart/2018/01/fig201801241800.png,2,up
chart/2018/01/fig201801241900.png,0,down
chart/2018/01/fig201801242000.png,1,stay
chart/2018/01/fig201801242100.png,2,up
chart/2018/01/fig201801242200.png,2,up
chart/2018/01/fig201801242300.png,1,stay
chart/2018/01/fig201801250000.png,2,up
chart/2018/01/fig201801250100.png,2,up
chart/2018/01/fig201801250200.png,0,down
chart/2018/01/fig201801250300.png,0,down
chart/2018/01/fig201801250400.png,0,down
chart/2018/01/fig201801250500.png,1,stay
chart/2018/01/fig201801250600.png,0,down
chart/2018/01/fig201801250700.png,1,stay
chart/2018/01/fig201801250800.png,2,up
chart/2018/01/fig201801250900.png,2,up
chart/2018/01/fig201801251000.png,0,down
chart/2018/01/fig201801251100.png,2,up
chart/2018/01/fig201801251200.png,1,stay
chart/2018/01/fig201801251300.png,1,stay
chart/2018/01/fig201801251400.png,0,down
chart/2018/01/fig201801251500.png,2,up
chart/2018/01/fig201801251600.png,0,down
chart/2018/01/fig201801251700.png,1,stay
chart/2018/01/fig201801251800.png,1,stay
chart/2018/01/fig201801251900.png,0,down
chart/2018/01/fig201801252000.png,2,up
chart/2018/01/fig201801252100.png,0,down
chart/2018/01/fig201801252200.png,2,up
chart/2018/01/fig201801252300.png,2,up
chart/2018/01/fig201801260000.png,1,stay
chart/2018/01/fig201801260100.png,1,stay
chart/2018/01/fig201801260200.png,0,down
chart/2018/01/fig201801260300.png,0,down
chart/2018/01/fig201801260400.png,2,up
chart/2018/01/fig201801260500.png,1,stay
chart/2018/01/fig201801260600.png,1,stay
chart/2018/01/fig201801260700.png,0,down
chart/2018/01/fig201801260800.png,0,down
chart/2018/01/fig201801260900.png,0,down
chart/2018/01/fig201801261000.png,2,up
chart/2018/01/fig201801261100.png,1,stay
chart/2018/01/fig201801261200.png,2,up
chart/2018/01/fig201801261300.png,0,down
chart/2018/01/fig201801261400.png,2,up
chart/2018/01/fig201801261500.png,0,down
chart/2018/01/fig201801261600.png,0,down
chart/2018/01/fig201801261700.png,0,down
chart/2018/01/fig201801261800.png,2,up
chart/2018/01/fig201801261900.png,0,down
chart/2018/01/fig201801262000.png,2,up
chart/2018/01/fig201801262100.png,1,stay
chart/2018/01/fig201801262200.png,0,down
chart/2018/01/fig201801262300.png,1,stay
chart/2018/01/fig201801290000.png,1,stay
chart/2018/01/fig201801290100.png,2,up
chart/2018/01/fig201801290200.png,2,up
chart/2018/01/fig201801290300.png,1,stay
chart/2018/01/fig201801290400.png,0,down
chart/2018/01/fig201801290500.png,1,stay
chart/2018/01/fig201801290600.png,2,up
chart/2018/01/fig201801290700.png,1,stay
chart/2018/01/fig201801290800.png,2,up
chart/2018/01/fig201801290900.png,0,down
chart/2018/01/fig201801291000.png,0,down
chart/2018/01/fig201801291100.png,0,down
chart/2018/01/fig201801291200.png,1,stay
chart/2018/01/fig201801291300.png,2,up
chart/2018/01/fig201801291400.png,0,down
chart/2018/01/fig201801291500.png,2,up
chart/2018/01/fig201801291600.png,2,up
chart/2018/01/fig201801291700.png,2,up
chart/2018/01/fig201801291800.png,1,stay
chart/2018/01/fig201801291900.png,1,stay
chart/2018/01/fig201801292000.png,0,down
chart/2018/01/fig201801292100.png,1,stay
chart/2018/01/fig201801292200.png,1,stay
chart/2018/01/fig201801292300.png,2,up
chart/2018/01/fig201801300000.png,0,down
chart/2018/01/fig201801300100.png,1,stay
chart/2018/01/fig201801300200.png,0,down
chart/2018/01/fig201801300300.png,2,up
chart/2018/01/fig201801300400.png,0,down
chart/2018/01/fig201801300500.png,1,stay
chart/2018/01/fig201801300600.png,0,down
chart/2018/01/fig201801300700.png,2,up
chart/2018/01/fig201801300800.png,0,down
chart/2018/01/fig201801300900.png,0,down
chart/2018/01/fig201801301000.png,1,stay
chart/2018/01/fig201801301100.png,0,down
chart/2018/01/fig201801301200.png,1,stay
chart/2018/01/fig201801301300.png,2,up
chart/2018/01/fig201801301400.png,0,down
chart/2018/01/fig201801301500.png,1,stay
chart/2018/01/fig201801301600.png,2,up
chart/2018/01/fig201801301700.png,2,up
chart/2018/01/fig201801301800.png,0,down
chart/2018/01/fig201801301900.png,1,stay
chart/2018/01/fig201801302000.png,1,stay
chart/2018/01/fig201801302100.png,2,up
chart/2018/01/fig201801302200.png,0,down
chart/2018/01/fig201801302300.png,1,stay
chart/2018/01/fig201801310000.png,1,stay
chart/2018/01/fig201801310100.png,2,up
chart/2018/01/fig201801310200.png,1,stay
chart/2018/01/fig201801310300.png,2,up
chart/2018/01/fig201801310400.png,0,down
chart/2018/01/fig201801310500.png,1,stay
chart/2018/01/fig201801310600.png,0,down
chart/2018/01/fig201801310700.png,0,down
chart/2018/01/fig201801310800.png,2,up
chart/2018/01/fig201801310900.png,2,up
chart/2018/01/fig201801311000.png,0,down
chart/2018/01/fig201801311100.png,2,up
chart/2018/01/fig201801311200.png,0,down
chart/2018/01/fig201801311300.png,2,up
chart/2018/01/fig201801311400.png,2,up
chart/2018/01/fig201801311500.png,1,stay
chart/2018/01/fig201801311600.png,2,up
chart/2018/01/fig201801311700.png,2,up
chart/2018/01/fig201801311800.png,2,up
chart/2018/01/fig201801311900.png,0,down
chart/2018/01/fig201801312000.png,0,down
chart/2018/01/fig201801312100.png,2,up
chart/2018/01/fig201801312200.png,1,stay
chart/2018/01/fig201801312300.png,1,stay
chart/2018/02/fig201802010000.png,1,stay
chart/2018/02/fig201802010100.png,1,stay
chart/2018/02/fig201802010200.png,2,up
chart/2018/02/fig201802010300.png,1,stay
chart/2018/02/fig201802010400.png,1,stay
chart/2018/02/fig201802010500.png,0,down
chart/2018/02/fig201802010600.png,2,up
chart/2018/02/fig201802010700.png,2,up
chart/2018/02/fig201802010800.png,2,up
chart/2018/02/fig201802010900.png,0,down
chart/2018/02/fig201802011000.png,2,up
chart/2018/02/fig201802011100.png,1,stay
chart/2018/02/fig201802011200.png,1,stay
chart/2018/02/fig201802011300.png,0,down
chart/2018/02/fig201802011400.png,0,down
chart/2018/02/fig201802011500.png,2,up
chart/2018/02/fig201802011600.png,0,down
chart/2018/02/fig201802011700.png,2,up
chart/2018/02/fig201802011800.png,2,up
chart/2018/02/fig201802011900.png,0,down
chart/2018/02/fig201802012000.png,0,down
chart/2018/02/fig201802012100.png,0,down
chart/2018/02/fig201802012200.png,2,up
chart/2018/02/fig201802012300.png,2,up
chart/2018/02/fig201802020000.png,0,down
chart/2018/02/fig201802020100.png,1,stay
chart/2018/02/fig201802020200.png,1,stay
chart/2018/02/fig201802020300.png,2,up
chart/2018/02/fig201802020400.png,0,down
chart/2018/02/fig201802020500.png,2,up
chart/2018/02/fig201802020600.png,1,stay
chart/2018/02/fig201802020700.png,2,up
chart/2018/02/fig201802020800.png,1,stay
chart/2018/02/fig201802020900.png,1,stay
chart/2018/02/fig201802021000.png,2,up
chart/2018/02/fig201802021100.png,1,stay
chart/2018/02/fig201802021200.png,1,stay
chart/2018/02/fig201802021300.png,1,stay
chart/2018/02/fig201802021400.png,2,up
chart/2018/02/fig201802021500.png,2,up
chart/2018/02/fig201802021600.png,1,stay
chart/2018/02/fig201802021700.png,1,stay
chart/2018/02/fig201802021800.png,0,down
chart/2018/02/fig201802021900.png,2,up
chart/2018/02/fig201802022000.png,2,up
chart/2018/02/fig201802022100.png,0,down
chart/2018/02/fig201802022200.png,2,up
chart/2018/02/fig201802022300.png,2,up
chart/2018/02/fig201802050000.png,0,down
chart/2018/02/fig201802050100.png,0,down
chart/2018/02/fig201802050200.png,2,up
chart/2018/02/fig201802050300.png,1,stay
chart/2018/02/fig201802050400.png,2,up
chart/2018/02/fig201802050500.png,1,stay
chart/2018/02/fig201802050600.png,1,stay
chart/2018/02/fig201802050700.png,2,up
chart/2018/02/fig201802050800.png,0,down
chart/2018/02/fig201802050900.png,0,down
chart/2018/02/fig201802051000.png,2,up
chart/2018/02/fig201802051100.png,1,stay
chart/2018/02/fig201802051200.png,0,down
chart/2018/02/fig201802051300.png,2,up
chart/2018/02/fig201802051400.png,1,stay
chart/2018/02/fig201802051500.png,2,up
chart/2018/02/fig201802051600.png,0,down
chart/2018/02/fig201802051700.png,1,stay
chart/2018/02/fig201802051800.png,0,down
chart/2018/02/fig201802051900.png,0,down
chart/2018/02/fig201802052000.png,0,down
chart/2018/02/fig201802052100.png,0,down
chart/2018/02/fig201802052200.png,0,down
chart/2018/02/fig201802052300.png,2,up
chart/2018/02/fig201802060000.png,0,down
chart/2018/02/fig201802060100.png,2,up
chart/2018/02/fig201802060200.png,0,down
chart/2018/02/fig201802060300.png,1,stay
chart/2018/02/fig201802060400.png,0,down
chart/2018/02/fig201802060500.png,1,stay
chart/2018/02/fig201802060600.png,2,up
chart/2018/02/fig201802060700.png,1,stay
chart/2018/02/fig201802060800.png,2,up
chart/2018/02/fig201802060900.png,2,up
chart/2018/02/fig201802061000.png,0,down
chart/2018/02/fig201802061100.png,2,up
chart/2018/02/fig201802061200.png,0,down
chart/2018/02/fig201802061300.png,2,up
chart/2018/02/fig201802061400.png,2,up
chart/2018/02/fig201802061500.png,1,stay
chart/2018/02/fig201802061600.png,0,down
chart/2018/02/fig201802061700.png,0,down
chart/2018/02/fig201802061800.png,2,up
chart/2018/02/fig201802061900.png,0,down
chart/2018/02/fig201802062000.png,2,up
chart/2018/02/fig201802062100.png,2,up
chart/2018/02/fig201802062200.png,1,stay
chart/2018/02/fig201802062300.png,2,up
chart/2018/02/fig201802070000.png,0,down
chart/2018/02/fig201802070100.png,0,down
chart/2018/02/fig201802070200.png,1,stay
chart/2018/02/fig201802070300.png,0,down
chart/2018/02/fig201802070400.png,2,up
chart/2018/02/fig201802070500.png,0,down
chart/2018/02/fig201802070600.png,0,down
chart/2018/02/fig201802070700.png,1,stay
chart/2018/02/fig201802070800.png,0,down
chart/2018/02/fig201802070900.png,1,stay
chart/2018/02/fig201802071000.png,2,up
chart/2018/02/fig201802071100.png,1,stay
chart/2018/02/fig201802071200.png,2,up
chart/2018/02/fig201802071300.png,2,up
chart/2018/02/fig201802071400.png,0,down
chart/2018/02/fig201802071500.png,1,stay
chart/2018/02/fig201802071600.png,1,stay
chart/2018/02/fig201802071700.png,2,up
chart/2018/02/fig201802071800.png,2,up
chart/2018/02/fig201802071900.png,0,down
chart/2018/02/fig201802072000.png,2,up
chart/2018/02/fig201802072100.png,2,up
chart/2018/02/fig201802072200.png,0,down
chart/2018/02/fig201802072300.png,2,up
chart/2018/02/fig201802080000.png,0,down
chart/2018/02/fig201802080100.png,2,up
chart/2018/02/fig201802080200.png,1,stay
chart/2018/02/fig201802080300.png,2,up
chart/2018/02/fig201802080400.png,1,stay
chart/2018/02/fig201802080500.png,2,up
chart/2018/02/fig201802080600.png,2,up
chart/2018/02/fig201802080700.png,2,up
chart/2018/02/fig201802080800.png,0,down
chart/2018/02/fig201802080900.png,2,up
chart/2018/02/fig201802081000.png,2,up
chart/2018/02/fig201802081100.png,0,down
chart/2018/02/fig201802081200.png,2,up
chart/2018/02/fig201802081300.png,0,down
chart/2018/02/fig201802081400.png,0,down
chart/2018/02/fig201802081500.png,0,down
chart/2018/02/fig201802081600.png,0,down
chart/2018/02/fig201802081700.png,0,down
chart/2018/02/fig201802081800.png,0,down
chart/2018/02/fig201802081900.png,2,up
chart/2018/02/fig201802082000.png,0,down
chart/2018/02/fig201802082100.png,0,down
chart/2018/02/fig201802082200.png,1,stay
chart/2018/02/fig201802082300.png,1,stay
chart/2018/02/fig201802090000.png,0,down
chart/2018/02/fig201802090100.png,2,up
chart/2018/02/fig201802090200.png,1,stay
chart/2018/02/fig201802090300.png,1,stay
chart/2018/02/fig201802090400.png,2,up
chart/2018/02/fig201802090500.png,0,down
chart/2018/02/fig201802090600.png,2,up
chart/2018/02/fig201802090700.png,1,stay
chart/2018/02/fig201802090800.png,2,up
chart/2018/02/fig201802090900.png,2,up
chart/2018/02/fig201802091000.png,0,down
chart/2018/02/fig201802091100.png,2,up
chart/2018/02/fig201802091200.png,0,down
chart/2018/02/fig201802091300.png,0,down
chart/2018/02/fig201802091400.png,2,up
chart/2018/02/fig201802091500.png,0,down
chart/2018/02/fig201802091600.png,0,down
chart/2018/02/fig201802091700.png,0,down
chart/2018/02/fig201802091800.png,0,down
chart/2018/02/fig201802091900.png,0,down
chart/2018/02/fig201802092000.png,2,up
chart/2018/02/fig201802092100.png,2,up
chart/2018/02/fig201802092200.png,1,stay
chart/2018/02/fig201802092300.png,2,up
chart/2018/02/fig201802120000.png,0,down
chart/2018/02/fig201802120100.png,0,down
chart/2018/02/fig201802120200.png,1,stay
chart/2018/02/fig201802120300.png,2,up
chart/2018/02/fig201802120400.png,1,stay
chart/2018/02/fig201802120500.png,0,down
chart/2018/02/fig201802120600.png,1,stay
chart/2018/02/fig201802120700.png,1,stay
chart/2018/02/fig201802120800.png,0,down
chart/2018/02/fig201802120900.png,1,stay
chart/2018/02/fig201802121000.png,2,up
chart/2018/02/fig201802121100.png,1,stay
chart/2018/02/fig201802121200.png,0,down
chart/2018/02/fig201802121300.png,1,stay
chart/2018/02/fig201802121400.png,1,stay
chart/2018/02/fig201802121500.png,0,down
chart/2018/02/fig201802121600.png,1,stay
chart/2018/02/fig201802121700.png,2,up
chart/2018/02/fig201802121800.png,1,stay
chart/2018/02/fig201802121900.png,1,stay
chart/2018/02/fig201802122000.png,0,down
chart/2018/02/fig201802122100.png,0,down
chart/2018/02/fig201802122200.png,2,up
chart/2018/02/fig201802122300.png,2,up
chart/2018/02/fig201802130000.png,1,stay
chart/2018/02/fig201802130100.png,1,stay
chart/2018/02/fig201802130200.png,1,stay
chart/2018/02/fig201802130300.png,1,stay
chart/2018/02/fig201802130400.png,0,down
chart/2018/02/fig201802130500.png,0,down
chart/2018/02/fig201802130600.png,0,down
chart/2018/02/fig201802130700.png,0,down
chart/2018/02/fig201802130800.png,0,down
chart/2018/02/fig201802130900.png,0,down
chart/2018/02/fig201802131000.png,1,stay
chart/2018/02/fig201802131100.png,0,down
chart/2018/02/fig201802131200.png,1,stay
chart/2018/02/fig201802131300.png,1,stay
chart/2018/02/fig201802131400.png,1,stay
chart/2018/02/fig201802131500.png,1,stay
chart/2018/02/fig201802131600.png,0,down
chart/2018/02/fig201802131700.png,2,up
chart/2018/02/fig201802131800.png,2,up
chart/2018/02/fig201802131900.png,1,stay
chart/2018/02/fig201802132000.png,1,stay
chart/2018/02/fig201802132100.png,2,up
chart/2018/02/fig201802132200.png,1,stay
chart/2018/02/fig201802132300.png,1,stay
chart/2018/02/fig201802140000.png,0,down
chart/2018/02/fig201802140100.png,1,stay
chart/2018/02/fig201802140200.png,0,down
chart/2018/02/fig201802140300.png,0,down
chart/2018/02/fig201802140400.png,0,down
chart/2018/02/fig201802140500.png,2,up
chart/2018/02/fig201802140600.png,2,up
chart/2018/02/fig201802140700.png,1,stay
chart/2018/02/fig201802140800.png,2,up
chart/2018/02/fig201802140900.png,1,stay
chart/2018/02/fig201802141000.png,2,up
chart/2018/02/fig201802141100.png,0,down
chart/2018/02/fig201802141200.png,1,stay
chart/2018/02/fig201802141300.png,0,down
chart/2018/02/fig201802141400.png,1,stay
chart/2018/02/fig201802141500.png,2,up
chart/2018/02/fig201802141600.png,0,down
chart/2018/02/fig201802141700.png,2,up
chart/2018/02/fig201802141800.png,1,stay
chart/2018/02/fig201802141900.png,0,down
chart/2018/02/fig201802142000.png,2,up
chart/2018/02/fig201802142100.png,0,down
chart/2018/02/fig201802142200.png,2,up
chart/2018/02/fig201802142300.png,1,stay
chart/2018/02/fig201802150000.png,0,down
chart/2018/02/fig201802150100.png,2,up
chart/2018/02/fig201802150200.png,0,down
chart/2018/02/fig201802150300.png,0,down
chart/2018/02/fig201802150400.png,2,up
chart/2018/02/fig201802150500.png,1,stay
chart/2018/02/fig201802150600.png,0,down
chart/2018/02/fig201802150700.png,0,down
chart/2018/02/fig201802150800.png,0,down
chart/2018/02/fig201802150900.png,1,stay
chart/2018/02/fig201802151000.png,2,up
chart/2018/02/fig201802151100.png,2,up
chart/2018/02/fig201802151200.png,2,up
chart/2018/02/fig201802151300.png,0,down
chart/2018/02/fig201802151400.png,0,down
chart/2018/02/fig201802151500.png,0,down
chart/2018/02/fig201802151600.png,0,down
chart/2018/02/fig201802151700.png,2,up
chart/2018/02/fig201802151800.png,2,up
chart/2018/02/fig201802151900.png,0,down
chart/2018/02/fig201802152000.png,0,down
chart/2018/02/fig201802152100.png,0,down
chart/2018/02/fig201802152200.png,1,stay
chart/2018/02/fig201802152300.png,1,stay
chart/2018/02/fig201802160000.png,0,down
chart/2018/02/fig201802160100.png,2,up
chart/2018/02/fig201802160200.png,0,down
chart/2018/02/fig201802160300.png,0,down
chart/2018/02/fig201802160400.png,1,stay
chart/2018/02/fig201802160500.png,0,down
chart/2018/02/fig201802160600.png,2,up
chart/2018/02/fig201802160700.png,1,stay
chart/2018/02/fig201802160800.png,2,up
chart/2018/02/fig201802160900.png,0,down
chart/2018/02/fig201802161000.png,2,up
chart/2018/02/fig201802161100.png,1,stay
chart/2018/02/fig201802161200.png,2,up
chart/2018/02/fig201802161300.png,2,up
chart/2018/02/fig201802161400.png,0,down
chart/2018/02/fig201802161500.png,2,up
chart/2018/02/fig201802161600.png,0,down
chart/2018/02/fig201802161700.png,2,up
chart/2018/02/fig201802161800.png,0,down
chart/2018/02/fig201802161900.png,2,up
chart/2018/02/fig201802162000.png,2,up
chart/2018/02/fig201802162100.png,1,stay
chart/2018/02/fig201802162200.png,1,stay
chart/2018/02/fig201802162300.png,1,stay
chart/2018/02/fig201802190000.png,1,stay
chart/2018/02/fig201802190100.png,1,stay
chart/2018/02/fig201802190200.png,0,down
chart/2018/02/fig201802190300.png,2,up
chart/2018/02/fig201802190400.png,2,up
chart/2018/02/fig201802190500.png,2,up
chart/2018/02/fig201802190600.png,2,up
chart/2018/02/fig201802190700.png,1,stay
chart/2018/02/fig201802190800.png,2,up
chart/2018/02/fig201802190900.png,2,up
chart/2018/02/fig201802191000.png,1,stay
chart/2018/02/fig201802191100.png,0,down
chart/2018/02/fig201802191200.png,1,stay
chart/2018/02/fig201802191300.png,1,stay
chart/2018/02/fig201802191400.png,2,up
chart/2018/02/fig201802191500.png,0,down
chart/2018/02/fig201802191600.png,0,down
chart/2018/02/fig201802191700.png,1,stay
chart/2018/02/fig201802191800.png,1,stay
chart/2018/02/fig201802191900.png,1,stay
chart/2018/02/fig201802192000.png,1,stay
chart/2018/02/fig201802192100.png,1,stay
chart/2018/02/fig201802192200.png,1,stay
chart/2018/02/fig201802192300.png,1,stay
chart/2018/02/fig201802200000.png,2,up
chart/2018/02/fig201802200100.png,2,up
chart/2018/02/fig201802200200.png,0,down
chart/2018/02/fig201802200300.png,2,up
chart/2018/02/fig201802200400.png,1,stay
chart/2018/02/fig201802200500.png,1,stay
chart/2018/02/fig201802200600.png,2,up
chart/2018/02/fig201802200700.png,2,up
chart/2018/02/fig201802200800.png,2,up
chart/2018/02/fig201802200900.png,2,up
chart/2018/02/fig201802201000.png,2,up
chart/2018/02/fig201802201100.png,1,stay
chart/2018/02/fig201802201200.png,0,down
chart/2018/02/fig201802201300.png,2,up
chart/2018/02/fig201802201400.png,2,up
chart/2018/02/fig201802201500.png,0,down
chart/2018/02/fig201802201600.png,0,down
chart/2018/02/fig201802201700.png,2,up
chart/2018/02/fig201802201800.png,1,stay
chart/2018/02/fig201802201900.png,1,stay
chart/2018/02/fig201802202000.png,1,stay
chart/2018/02/fig201802202100.png,1,stay
chart/2018/02/fig201802202200.png,2,up
chart/2018/02/fig201802202300.png,1,stay
chart/2018/02/fig201802210000.png,2,up
chart/2018/02/fig201802210100.png,2,up
chart/2018/02/fig201802210200.png,2,up
chart/2018/02/fig201802210300.png,2,up
chart/2018/02/fig201802210400.png,0,down
chart/2018/02/fig201802210500.png,1,stay
chart/2018/02/fig201802210600.png,1,stay
chart/2018/02/fig201802210700.png,0,down
chart/2018/02/fig201802210800.png,2,up
chart/2018/02/fig201802210900.png,0,down
chart/2018/02/fig201802211000.png,0,down
chart/2018/02/fig201802211100.png,0,down
chart/2018/02/fig201802211200.png,2,up
chart/2018/02/fig201802211300.png,1,stay
chart/2018/02/fig201802211400.png,0,down
chart/2018/02/fig201802211500.png,2,up
chart/2018/02/fig201802211600.png,2,up
chart/2018/02/fig201802211700.png,1,stay
chart/2018/02/fig201802211800.png,1,stay
chart/2018/02/fig201802211900.png,2,up
chart/2018/02/fig201802212000.png,2,up
chart/2018/02/fig201802212100.png,0,down
chart/2018/02/fig201802212200.png,2,up
chart/2018/02/fig201802212300.png,1,stay
chart/2018/02/fig201802220000.png,0,down
chart/2018/02/fig201802220100.png,0,down
chart/2018/02/fig201802220200.png,0,down
chart/2018/02/fig201802220300.png,2,up
chart/2018/02/fig201802220400.png,0,down
chart/2018/02/fig201802220500.png,2,up
chart/2018/02/fig201802220600.png,2,up
chart/2018/02/fig201802220700.png,2,up
chart/2018/02/fig201802220800.png,0,down
chart/2018/02/fig201802220900.png,0,down
chart/2018/02/fig201802221000.png,1,stay
chart/2018/02/fig201802221100.png,1,stay
chart/2018/02/fig201802221200.png,0,down
chart/2018/02/fig201802221300.png,0,down
chart/2018/02/fig201802221400.png,0,down
chart/2018/02/fig201802221500.png,1,stay
chart/2018/02/fig201802221600.png,1,stay
chart/2018/02/fig201802221700.png,2,up
chart/2018/02/fig201802221800.png,0,down
chart/2018/02/fig201802221900.png,1,stay
chart/2018/02/fig201802222000.png,0,down
chart/2018/02/fig201802222100.png,2,up
chart/2018/02/fig201802222200.png,2,up
chart/2018/02/fig201802222300.png,1,stay
chart/2018/02/fig201802230000.png,2,up
chart/2018/02/fig201802230100.png,2,up
chart/2018/02/fig201802230200.png,0,down
chart/2018/02/fig201802230300.png,2,up
chart/2018/02/fig201802230400.png,1,stay
chart/2018/02/fig201802230500.png,2,up
chart/2018/02/fig201802230600.png,1,stay
chart/2018/02/fig201802230700.png,2,up
chart/2018/02/fig201802230800.png,0,down
chart/2018/02/fig201802230900.png,0,down
chart/2018/02/fig201802231000.png,2,up
chart/2018/02/fig201802231100.png,1,stay
chart/2018/02/fig201802231200.png,0,down
chart/2018/02/fig201802231300.png,0,down
chart/2018/02/fig201802231400.png,2,up
chart/2018/02/fig201802231500.png,1,stay
chart/2018/02/fig201802231600.png,0,down
chart/2018/02/fig201802231700.png,2,up
chart/2018/02/fig201802231800.png,0,down
chart/2018/02/fig201802231900.png,2,up
chart/2018/02/fig201802232000.png,2,up
chart/2018/02/fig201802232100.png,2,up
chart/2018/02/fig201802232200.png,1,stay
chart/2018/02/fig201802232300.png,2,up
chart/2018/02/fig201802260000.png,2,up
chart/2018/02/fig201802260100.png,0,down
chart/2018/02/fig201802260200.png,0,down
chart/2018/02/fig201802260300.png,0,down
chart/2018/02/fig201802260400.png,2,up
chart/2018/02/fig201802260500.png,2,up
chart/2018/02/fig201802260600.png,0,down
chart/2018/02/fig201802260700.png,1,stay
chart/2018/02/fig201802260800.png,2,up
chart/2018/02/fig201802260900.png,2,up
chart/2018/02/fig201802261000.png,0,down
chart/2018/02/fig201802261100.png,1,stay
chart/2018/02/fig201802261200.png,2,up
chart/2018/02/fig201802261300.png,1,stay
chart/2018/02/fig201802261400.png,2,up
chart/2018/02/fig201802261500.png,2,up
chart/2018/02/fig201802261600.png,1,stay
chart/2018/02/fig201802261700.png,1,stay
chart/2018/02/fig201802261800.png,2,up
chart/2018/02/fig201802261900.png,1,stay
chart/2018/02/fig201802262000.png,0,down
chart/2018/02/fig201802262100.png,1,stay
chart/2018/02/fig201802262200.png,1,stay
chart/2018/02/fig201802262300.png,2,up
chart/2018/02/fig201802270000.png,2,up
chart/2018/02/fig201802270100.png,0,down
chart/2018/02/fig201802270200.png,2,up
chart/2018/02/fig201802270300.png,0,down
chart/2018/02/fig201802270400.png,1,stay
chart/2018/02/fig201802270500.png,1,stay
chart/2018/02/fig201802270600.png,0,down
chart/2018/02/fig201802270700.png,1,stay
chart/2018/02/fig201802270800.png,2,up
chart/2018/02/fig201802270900.png,2,up
chart/2018/02/fig201802271000.png,1,stay
chart/2018/02/fig201802271100.png,1,stay
chart/2018/02/fig201802271200.png,0,down
chart/2018/02/fig201802271300.png,2,up
chart/2018/02/fig201802271400.png,2,up
chart/2018/02/fig201802271500.png,2,up
chart/2018/02/fig201802271600.png,2,up
chart/2018/02/fig201802271700.png,0,down
chart/2018/02/fig201802271800.png,0,down
chart/2018/02/fig201802271900.png,0,down
chart/2018/02/fig201802272000.png,2,up
chart/2018/02/fig201802272100.png,0,down
chart/2018/02/fig201802272200.png,1,stay
chart/2018/02/fig201802272300.png,1,stay
chart/2018/02/fig201802280000.png,2,up
chart/2018/02/fig201802280100.png,0,down
chart/2018/02/fig201802280200.png,0,down
chart/2018/02/fig201802280300.png,2,up
chart/2018/02/fig201802280400.png,0,down
chart/2018/02/fig201802280500.png,1,stay
chart/2018/02/fig201802280600.png,0,down
chart/2018/02/fig201802280700.png,1,stay
chart/2018/02/fig201802280800.png,1,stay
chart/2018/02/fig201802280900.png,2,up
chart/2018/02/fig201802281000.png,0,down
chart/2018/02/fig201802281100.png,1,stay
chart/2018/02/fig201802281200.png,1,stay
chart/2018/02/fig201802281300.png,0,down
chart/2018/02/fig201802281400.png,2,up
chart/2018/02/fig201802281500.png,2,up
chart/2018/02/fig201802281600.png,0,down
chart/2018/02/fig201802281700.png,0,down
chart/2018/02/fig201802281800.png,2,up
chart/2018/02/fig201802281900.png,1,stay
chart/2018/02/fig201802282000.png,0,down
chart/2018/02/fig201802282100.png,2,up
chart/2018/02/fig201802282200.png,1,stay
chart/2018/02/fig201802282300.png,1,stay
chart/2018/03/fig201803010000.png,1,stay
chart/2018/03/fig201803010100.png,2,up
chart/2018/03/fig201803010200.png,0,down
chart/2018/03/fig201803010300.png,2,up
chart/2018/03/fig201803010400.png,1,stay
chart/2018/03/fig201803010500.png,2,up
chart/2018/03/fig201803010600.png,1,stay
chart/2018/03/fig201803010700.png,0,down
chart/2018/03/fig201803010800.png,2,up
chart/2018/03/fig201803010900.png,1,stay
chart/2018/03/fig201803011000.png,1,stay
chart/2018/03/fig201803011100.png,1,stay
chart/2018/03/fig201803011200.png,0,down
chart/2018/03/fig201803011300.png,2,up
chart/2018/03/fig201803011400.png,2,up
chart/2018/03/fig201803011500.png,2,up
chart/2018/03/fig201803011600.png,2,up
chart/2018/03/fig201803011700.png,0,down
chart/2018/03/fig201803011800.png,0,down
chart/2018/03/fig201803011900.png,0,down
chart/2018/03/fig201803012000.png,0,down
chart/2018/03/fig201803012100.png,0,down
chart/2018/03/fig201803012200.png,1,stay
chart/2018/03/fig201803012300.png,0,down
chart/2018/03/fig201803020000.png,2,up
chart/2018/03/fig201803020100.png,2,up
chart/2018/03/fig201803020200.png,0,down
chart/2018/03/fig201803020300.png,1,stay
chart/2018/03/fig201803020400.png,1,stay
chart/2018/03/fig201803020500.png,2,up
chart/2018/03/fig201803020600.png,0,down
chart/2018/03/fig201803020700.png,2,up
chart/2018/03/fig201803020800.png,0,down
chart/2018/03/fig201803020900.png,0,down
chart/2018/03/fig201803021000.png,2,up
chart/2018/03/fig201803021100.png,0,down
chart/2018/03/fig201803021200.png,0,down
